9类,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.021919946,0.012513818,0.013404385,0.020015303,0.020141137,0.015814908,0.007201095,0.00817311,0.006055995,0.018380372
基本xgboost,,,,,,,,,,,0.978080054,0.99031957,1.003594195,1.023681437,1.044299544,1.060815046,1.068454076,1.077186668,1.083710105,1.1036291
9类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.135361558,0.976642077,0.96344396,1.01414515,1.003102309,1.010329759,1.035756016,0.991361926,1.005777081,,,,,,,,,,,
1.254541103,,,,,,,,,,,0.254541103,0.135361558,-0.023357923,-0.03655604,0.01414515,0.003102309,0.010329759,0.035756016,-0.008638074,0.005777081
综合收益率数据,1.42435774,1.391087703,1.340235045,1.35919287,1.363409507,1.377493199,1.426746868,1.414422523,1.422593757,,,,,,,,,,,
1.254541103,,,,,,,,,,,0.254541103,0.42435774,0.391087703,0.340235045,0.35919287,0.363409507,0.377493199,0.426746868,0.414422523,0.422593757
,,,,,,,,,,,,,,,,,,,,
8类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.098433663,0.98812386,0.967398032,1.0531975,1.001482769,1.007839771,1.020966572,1.017590285,0.993768228,,,,,,,,,,,
1.154287191,,,,,,,,,,,0.154287191,0.098433663,-0.01187614,-0.032601968,0.0531975,0.001482769,0.007839771,0.020966572,0.017590285,-0.006231772
综合收益数据,1.267907907,1.252850056,1.212004678,1.276480297,1.278373022,1.288395174,1.315408404,1.338546813,1.330205294,,,,,,,,,,,
1.154287191,,,,,,,,,,,0.154287191,0.267907907,0.252850056,0.212004678,0.276480297,0.278373022,0.288395174,0.315408404,0.338546813,0.330205294
,,,,,,,,,,,,,,,,,,,,
7类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.079856189,0.994582314,0.950183464,1.017017458,1.000045222,0.984282179,1.013706291,1.00137387,0.996467029,,,,,,,,,,,
1.143404452,,,,,,,,,,,0.143404452,0.079856189,-0.005417686,-0.049816536,0.017017458,4.52224E-05,-0.015717821,0.013706291,0.00137387,-0.003532971
综合收益数据,1.234712374,1.228023091,1.166847234,1.186704008,1.186757674,1.168104429,1.184114809,1.185741628,1.181552437,,,,,,,,,,,
1.143404452,,,,,,,,,,,0.143404452,0.234712374,0.228023091,0.166847234,0.186704008,0.186757674,0.168104429,0.184114809,0.185741628,0.181552437
,,,,,,,,,,,,,,,,,,,,
6类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.10068798,0.994273315,0.93580434,1.012260688,0.994488038,0.977071921,1.01385586,1.003567113,0.977716867,,,,,,,,,,,
1.187557952,,,,,,,,,,,0.187557952,0.10068798,-0.005726685,-0.06419566,0.012260688,-0.005511962,-0.022928079,0.01385586,0.003567113,-0.022283133
综合收益数据,1.307130764,1.299645238,1.216213653,1.231125269,1.224339353,1.196267604,1.212842921,1.217169269,1.190046924,,,,,,,,,,,
1.187557952,,,,,,,,,,,0.187557952,0.307130764,0.299645238,0.216213653,0.231125269,0.224339353,0.196267604,0.212842921,0.217169269,0.190046924
,,,,,,,,,,,,,,,,,,,,
5类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.114478467,0.984556686,0.972117645,1.010889284,0.984033438,0.977845709,1.012843037,1.006986578,0.975230343,,,,,,,,,,,
1.206955818,,,,,,,,,,,0.206955818,0.114478467,-0.015443314,-0.027882355,0.010889284,-0.015966562,-0.022154291,0.012843037,0.006986578,-0.024769657
综合收益数据,1.345126269,1.324353063,1.287426981,1.301446139,1.280666519,1.25229426,1.268377522,1.277239141,1.245602366,,,,,,,,,,,
1.206955818,,,,,,,,,,,0.206955818,0.345126269,0.324353063,0.287426981,0.301446139,0.280666519,0.25229426,0.268377522,0.277239141,0.245602366
,,,,,,,,,,,,,,,,,,,,
4类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.110324127,0.973777813,0.956276197,1.057591,0.97848808,0.980658144,1.010712824,0.997490142,0.974964111,,,,,,,,,,,
1.232132184,,,,,,,,,,,0.232132184,0.110324127,-0.026222187,-0.043723803,0.057591,-0.02151192,-0.019341856,0.010712824,-0.002509858,-0.025035889
综合收益数据,1.368066092,1.332192407,1.273943889,1.347311591,1.318328332,1.292829415,1.306679269,1.30339969,1.27076792,,,,,,,,,,,
1.232132184,,,,,,,,,,,0.232132184,0.368066092,0.332192407,0.273943889,0.347311591,0.318328332,0.292829415,0.306679269,0.30339969,0.27076792
